PRISM Time Series Data
Location:  Lat: 39.1506   Lon: -122.3658   Elev: 270m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2019-06-15
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2019-Jul-16
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
2013-06-18,0.00,11.4,20.6,29.8,7.5,2.58,31.67
2013-06-19,0.00,9.6,17.1,24.7,5.9,1.84,22.23
2013-06-20,0.00,9.1,17.4,25.7,5.2,2.42,24.56
2013-06-21,0.00,10.8,19.9,29.0,4.7,3.84,31.80
2013-06-22,0.00,13.1,22.3,31.4,3.8,5.82,38.44
2013-06-23,0.00,14.7,24.2,33.8,5.6,6.54,44.91
2013-06-24,0.00,14.6,19.8,25.0,11.6,2.91,16.85
2013-06-25,1.53,13.4,16.1,18.8,11.7,0.67,8.34
2013-06-26,0.07,14.2,18.6,23.0,14.8,0.43,9.73
2013-06-27,0.30,14.8,22.4,30.0,14.5,0.79,24.83
2013-06-28,0.00,15.1,25.7,36.2,13.6,1.64,43.53
2013-06-29,0.00,20.5,30.0,39.6,12.3,7.77,57.93
2013-06-30,0.00,22.0,31.8,41.6,11.5,12.58,67.06
2013-07-01,0.00,20.3,30.4,40.5,12.5,8.38,60.22
2013-07-02,0.00,20.8,30.9,41.1,13.7,8.27,63.56
2013-07-03,0.00,23.9,32.9,42.0,14.7,11.95,65.28
2013-07-04,0.00,22.9,32.9,43.0,14.5,12.07,68.75
2013-07-05,0.00,18.5,30.3,42.2,10.0,9.46,69.23
2013-07-06,0.00,16.9,25.4,33.9,10.9,6.27,38.48
2013-07-07,0.00,16.5,25.2,33.9,12.3,4.59,35.85
2013-07-08,0.00,16.2,25.5,34.9,9.2,3.82,45.41
2013-07-09,0.00,16.2,25.5,34.7,6.7,6.27,44.94
2013-07-10,0.00,17.3,27.1,36.9,6.3,9.06,52.39
2013-07-11,0.00,14.3,25.8,37.2,5.5,6.93,53.02
2013-07-12,0.00,13.7,23.7,33.7,7.4,4.27,41.51
2013-07-13,0.00,14.8,24.0,33.1,9.5,3.72,37.48
2013-07-14,0.00,15.9,25.2,34.5,8.8,6.26,42.82
2013-07-15,0.00,15.7,25.8,35.8,7.5,6.13,49.45
2013-07-16,0.00,14.1,23.8,33.6,8.0,4.05,42.28
2013-07-17,0.00,12.5,21.4,30.3,8.8,3.15,31.27
2013-07-18,0.00,13.4,23.7,34.1,8.8,3.10,42.92
2013-07-19,0.00,15.3,25.7,36.2,8.3,5.88,48.80
2013-07-20,0.00,17.9,28.1,38.3,9.8,9.30,54.71
2013-07-21,0.00,19.7,29.8,40.0,11.5,9.98,57.96
2013-07-22,0.00,17.3,28.0,38.7,11.8,5.73,50.74
2013-07-23,0.00,18.0,26.9,35.7,9.6,7.09,44.97
2013-07-24,0.00,19.5,27.1,34.8,10.4,8.88,41.23
2013-07-25,0.00,19.6,28.3,37.0,11.7,9.12,47.55
2013-07-26,0.00,19.5,29.1,38.7,11.8,8.94,52.49
2013-07-27,0.00,18.5,28.1,37.7,11.6,6.72,47.70
2013-07-28,0.00,17.9,27.5,37.1,11.9,6.45,45.59
2013-07-29,0.00,15.5,25.2,35.0,11.1,4.73,40.52
2013-07-30,0.00,14.9,22.9,30.9,11.2,3.24,28.96
2013-07-31,0.00,14.5,23.7,32.9,10.1,2.67,35.90
2013-08-01,0.00,13.6,23.4,33.1,8.1,4.33,41.26
2013-08-02,0.00,13.1,22.3,31.5,7.6,3.94,34.52
2013-08-03,0.00,13.6,23.5,33.4,7.3,4.84,42.19
2013-08-04,0.00,15.0,24.2,33.4,8.2,5.74,42.16
2013-08-05,0.00,13.6,23.5,33.3,7.9,4.10,40.87
2013-08-06,0.00,13.0,23.0,33.0,6.9,3.52,41.47
2013-08-07,0.00,12.1,21.9,31.7,8.2,2.34,36.55
2013-08-08,0.00,11.4,20.0,28.7,10.9,1.18,25.95
2013-08-09,0.00,11.9,20.6,29.3,10.6,1.33,27.92
2013-08-10,0.00,12.7,21.2,29.8,10.1,2.18,29.26
2013-08-11,0.00,12.9,21.8,30.7,10.8,2.01,30.51
2013-08-12,0.00,13.9,23.1,32.3,10.1,2.95,35.60
2013-08-13,0.00,14.7,23.9,33.1,8.2,5.13,38.67
2013-08-14,0.00,15.9,25.7,35.5,7.3,7.36,48.92
2013-08-15,0.00,15.9,26.0,36.1,8.9,5.81,49.89
2013-08-16,0.00,15.9,25.6,35.4,12.4,4.35,43.12
2013-08-17,0.00,16.9,26.3,35.6,12.1,3.89,44.62
2013-08-18,0.00,17.9,26.8,35.6,11.6,6.78,44.24
2013-08-19,0.00,19.4,28.8,38.1,12.0,8.49,52.78
2013-08-20,0.00,21.2,28.6,36.0,13.0,10.17,43.74
2013-08-21,0.00,18.4,27.3,36.2,13.2,5.83,43.29
2013-08-22,0.00,16.7,25.4,34.2,11.2,4.79,40.06
2013-08-23,0.00,15.1,24.0,32.9,9.5,4.59,39.17
2013-08-24,0.00,14.1,23.6,33.2,9.3,3.85,38.61
2013-08-25,0.00,14.5,22.5,30.5,10.3,3.79,31.82
2013-08-26,0.00,12.4,21.3,30.1,11.2,1.73,28.40
2013-08-27,0.00,12.1,21.6,31.1,10.0,1.44,32.07
2013-08-28,0.00,13.5,23.6,33.7,8.8,3.28,42.36
2013-08-29,0.00,13.6,23.5,33.4,11.2,2.82,38.23
2013-08-30,0.00,14.8,23.9,33.0,12.2,2.64,35.10
2013-08-31,0.00,15.0,25.2,35.4,11.4,2.73,44.10
2013-09-01,0.00,15.4,25.5,35.6,9.7,4.35,47.70
2013-09-02,0.00,14.6,23.7,32.8,10.0,4.04,36.92
2013-09-03,0.00,13.4,22.1,30.7,11.9,1.91,31.04
2013-09-04,0.00,12.3,21.7,31.1,10.4,1.53,33.23
2013-09-05,0.00,12.0,21.8,31.6,10.4,1.35,35.79
2013-09-06,0.00,12.1,21.0,30.0,9.3,1.71,31.10
2013-09-07,0.00,13.5,23.4,33.3,5.2,4.85,43.18
2013-09-08,0.00,15.3,25.7,36.1,5.8,7.96,51.60
2013-09-09,0.00,16.2,27.2,38.1,6.6,8.43,58.23
2013-09-10,0.00,18.0,28.8,39.7,6.8,10.52,63.43
2013-09-11,0.00,14.6,25.8,37.0,9.2,3.01,53.35
2013-09-12,0.00,13.9,22.6,31.3,12.7,1.38,30.16
2013-09-13,0.00,14.2,23.8,33.5,12.5,1.82,37.05
2013-09-14,0.00,15.6,25.4,35.3,11.6,3.77,42.78
2013-09-15,0.00,12.6,23.6,34.7,10.5,2.49,41.82
2013-09-16,0.00,11.5,20.9,30.3,9.9,1.82,32.20
2013-09-17,0.00,12.1,21.6,31.2,10.5,1.64,33.15
2013-09-18,0.00,11.5,19.4,27.4,8.5,2.14,24.30
2013-09-19,0.00,10.4,20.4,30.4,2.1,4.20,37.42
2013-09-20,0.00,11.2,22.0,32.8,3.2,5.66,43.28
2013-09-21,2.66,9.8,19.0,28.3,9.4,1.57,27.80
2013-09-22,7.87,7.7,13.6,19.4,10.4,0.26,9.36
2013-09-23,0.00,7.6,15.5,23.4,9.1,0.25,17.16
2013-09-24,0.00,10.1,19.3,28.5,10.5,0.87,26.80
2013-09-25,0.00,9.2,17.8,26.3,7.8,1.64,23.76
2013-09-26,0.75,7.7,15.2,22.6,3.1,1.65,20.54
2013-09-27,0.00,7.6,15.2,22.9,-0.4,3.89,22.29
2013-09-28,0.00,7.9,17.0,26.1,0.0,3.76,29.06
2013-09-29,0.00,9.6,18.9,28.2,4.7,2.47,31.09
2013-09-30,0.00,14.8,19.2,23.6,12.4,2.68,14.96
2013-10-01,0.00,9.1,17.2,25.3,10.5,1.07,17.59
2013-10-02,0.00,8.9,17.5,26.1,6.3,1.73,23.85
2013-10-03,0.00,8.4,17.3,26.3,2.3,2.92,26.84
2013-10-04,0.00,8.4,15.1,21.8,-3.3,6.15,21.17
2013-10-05,0.00,8.8,17.3,25.7,-5.5,8.47,28.81
2013-10-06,0.00,7.6,18.4,29.2,-4.6,6.28,36.50
2013-10-07,0.00,9.2,19.0,28.9,-2.0,6.87,34.62
2013-10-08,0.00,8.6,18.5,28.4,-0.7,4.80,33.95
2013-10-09,0.00,9.1,17.4,25.8,0.1,5.15,27.85
2013-10-10,0.00,8.2,15.3,22.3,0.1,4.36,20.67
2013-10-11,0.00,7.9,15.7,23.6,2.6,3.31,21.54
2013-10-12,0.00,6.9,15.7,24.5,4.3,2.52,21.83
2013-10-13,0.00,7.4,16.0,24.6,4.5,2.30,22.55
2013-10-14,0.00,8.1,15.8,23.5,0.2,4.61,22.77
2013-10-15,0.00,9.7,17.6,25.4,-1.5,6.73,27.19
2013-10-16,0.00,9.3,17.6,26.0,-4.2,7.64,29.03
2013-10-17,0.00,8.5,17.8,27.1,-2.6,6.90,30.98
2013-10-18,0.00,8.6,18.6,28.6,-0.9,5.62,33.68
2013-10-19,0.00,8.5,18.6,28.7,0.7,5.19,33.12
2013-10-20,0.00,8.1,19.0,29.8,1.0,4.55,35.98
2013-10-21,0.00,10.1,20.5,30.9,1.6,5.95,38.83
2013-10-22,0.00,10.2,19.9,29.6,1.7,5.98,33.91
2013-10-23,0.00,9.8,19.8,29.8,1.5,5.77,35.59
2013-10-24,0.00,9.7,20.2,30.6,0.6,5.98,38.08
2013-10-25,0.00,7.0,17.4,27.9,1.6,4.12,29.65
2013-10-26,0.00,7.3,16.9,26.6,2.9,3.20,25.99
2013-10-27,0.00,8.5,18.3,28.2,1.4,4.65,32.11
2013-10-28,0.00,4.7,14.5,24.4,2.3,1.38,23.69
2013-10-29,0.00,4.3,11.2,18.1,3.2,0.87,13.07
2013-10-30,0.00,4.5,10.6,16.8,5.0,0.62,9.93
2013-10-31,0.00,4.1,12.2,20.2,4.5,0.55,14.44
2013-11-01,0.00,4.3,14.2,24.2,3.4,1.98,21.63
2013-11-02,0.00,6.3,15.4,24.6,4.0,2.03,22.35
2013-11-03,0.00,5.4,14.2,23.1,2.1,2.00,18.94
2013-11-04,0.00,6.5,11.4,16.4,-6.3,6.37,14.53
2013-11-05,0.00,6.4,12.9,19.4,-4.8,5.71,18.02
2013-11-06,0.00,6.3,14.9,23.6,0.1,3.78,22.19
2013-11-07,0.00,6.3,14.5,22.7,2.8,2.74,19.49
2013-11-08,0.00,7.6,15.6,23.7,3.6,2.24,20.86
2013-11-09,0.00,6.0,14.9,23.8,4.1,1.55,20.26
2013-11-10,0.00,5.6,14.7,23.7,3.4,2.05,20.61
2013-11-11,0.00,6.8,14.9,23.0,1.6,3.27,20.44
2013-11-12,0.00,6.3,13.9,21.5,1.5,3.70,18.25
2013-11-13,0.00,8.7,16.0,23.3,2.1,4.59,21.06
2013-11-14,0.00,7.7,17.1,26.5,4.0,3.42,25.64
2013-11-15,0.00,5.6,14.0,22.4,2.6,2.32,18.90
2013-11-16,0.00,3.9,11.7,19.5,-2.7,2.77,18.33
2013-11-17,0.00,2.7,10.5,18.3,1.4,1.15,13.86
2013-11-18,0.00,2.8,10.5,18.2,2.3,1.11,12.55
2013-11-19,6.93,3.8,9.6,15.4,4.7,0.44,8.23
2013-11-20,18.84,8.0,10.5,13.0,9.5,0.10,1.77
2013-11-21,2.76,7.6,11.1,14.5,8.9,0.21,4.60
2013-11-22,0.00,6.8,10.6,14.4,-9.6,4.28,13.64
2013-11-23,0.00,7.3,13.8,20.2,-13.1,8.48,21.22
2013-11-24,0.00,3.9,12.1,20.3,-7.1,3.76,21.69
2013-11-25,0.00,-1.1,8.2,17.4,-2.5,1.51,14.49
2013-11-26,0.00,2.3,9.6,16.9,-1.3,1.75,13.31
2013-11-27,0.00,3.3,10.2,17.1,-1.0,2.21,13.55
2013-11-28,0.00,3.8,10.4,17.1,1.0,2.46,12.37
2013-11-29,0.00,3.9,12.8,21.8,1.0,2.46,19.81
2013-11-30,0.00,4.5,12.9,21.2,0.9,2.78,19.03
2013-12-01,0.00,5.8,13.3,20.9,1.6,2.32,18.04
2013-12-02,0.00,5.8,13.9,22.1,3.0,1.72,18.74
2013-12-03,0.00,3.8,10.6,17.3,4.8,0.61,11.23
2013-12-04,0.00,-0.7,5.8,12.4,-6.7,2.02,11.44
2013-12-05,0.00,-4.6,2.2,9.0,-13.0,1.94,9.53
2013-12-06,0.00,-5.6,1.9,9.4,-11.7,1.21,9.82
2013-12-07,5.94,-4.6,0.8,6.2,-4.1,0.16,5.61
2013-12-08,0.00,-4.6,0.7,6.1,-5.0,0.25,5.63
2013-12-09,0.00,-5.6,0.3,6.1,-10.0,0.91,6.38
2013-12-10,0.00,-3.8,3.5,10.8,-10.7,1.66,10.91
2013-12-11,0.00,-3.2,5.1,13.4,-6.8,1.21,11.86
2013-12-12,0.00,-0.1,7.5,15.1,-4.4,1.84,12.86
2013-12-13,0.00,0.2,8.2,16.3,-4.0,1.94,14.17
2013-12-14,0.00,0.4,9.0,17.5,-2.7,1.61,15.05
2013-12-15,0.00,2.1,9.4,16.7,-2.3,1.83,13.25
2013-12-16,0.00,1.0,10.0,19.0,-2.9,2.16,15.95
2013-12-17,0.00,3.9,12.5,21.1,-3.7,3.21,19.07
2013-12-18,0.00,4.8,12.2,19.6,-2.1,2.78,16.74
2013-12-19,0.00,1.5,9.6,17.6,-1.6,1.86,14.43
2013-12-20,0.00,3.1,8.0,12.9,-9.3,3.62,11.89
2013-12-21,0.00,1.4,9.6,17.7,-9.3,2.54,18.39
2013-12-22,0.00,1.9,10.1,18.4,-0.5,1.44,15.24
2013-12-23,0.00,3.7,12.5,21.3,0.9,2.39,18.43
2013-12-24,0.00,4.4,11.2,18.1,0.8,2.04,13.67
2013-12-25,0.00,4.4,13.1,21.7,-2.4,2.77,20.85
2013-12-26,0.00,3.6,11.8,20.0,-4.9,3.68,18.71
2013-12-27,0.00,4.2,12.4,20.6,-5.9,3.88,20.29
2013-12-28,0.00,-1.6,7.4,16.5,-5.1,2.76,13.33
2013-12-29,0.00,2.7,11.4,20.2,-7.8,3.44,20.40
2013-12-30,0.00,3.6,11.5,19.4,-9.0,4.80,19.82
2013-12-31,0.00,3.3,10.7,18.0,-5.6,3.44,16.72
2014-01-01,0.00,4.2,11.5,18.8,-4.7,4.62,17.94
2014-01-02,0.00,4.3,11.7,19.2,-2.9,3.24,17.37
2014-01-03,0.00,2.7,12.0,21.3,-1.0,2.83,19.57
2014-01-04,0.00,3.4,12.3,21.1,-0.3,2.93,18.99
2014-01-05,0.00,3.4,11.7,20.1,-9.4,3.00,21.41
2014-01-06,0.00,2.9,11.5,20.1,-13.3,6.37,22.82
2014-01-07,0.00,3.3,9.7,16.2,-8.1,5.02,15.14
2014-01-08,0.00,2.2,9.9,17.7,-3.0,1.40,16.56
2014-01-09,0.00,1.9,8.8,15.8,2.6,0.67,10.16
2014-01-10,0.00,2.4,9.0,15.7,3.1,0.41,10.49
2014-01-11,0.00,2.3,10.2,18.0,2.2,0.62,14.32
2014-01-12,1.07,1.6,7.6,13.6,4.2,0.40,6.70
2014-01-13,0.00,1.2,8.2,15.2,-0.4,0.65,11.95
2014-01-14,0.00,5.0,12.5,20.0,-2.2,3.55,18.62
2014-01-15,0.00,7.0,15.9,24.8,-8.5,7.36,28.51
2014-01-16,0.00,5.2,15.3,25.3,-8.0,7.21,30.25
2014-01-17,0.00,4.5,14.6,24.7,-8.2,6.88,29.06
2014-01-18,0.00,3.8,13.3,22.8,-6.7,5.90,24.59
2014-01-19,0.00,-0.2,11.4,23.0,-6.2,4.11,25.22
2014-01-20,0.00,4.1,12.9,21.7,-5.6,4.75,22.23
2014-01-21,0.00,2.6,12.7,22.9,-6.9,4.87,25.17
2014-01-22,0.00,3.9,13.0,22.2,-8.0,5.40,24.16
2014-01-23,0.00,5.1,14.5,23.9,-7.4,7.08,27.04
2014-01-24,0.00,4.9,13.1,21.3,-6.7,5.40,22.43
2014-01-25,0.00,3.9,13.3,22.6,-5.4,4.66,24.08
2014-01-26,0.00,4.5,14.2,23.9,-5.0,5.37,26.64
2014-01-27,0.00,4.4,13.1,21.8,-3.8,4.58,22.10
2014-01-28,0.00,5.6,12.5,19.3,-0.9,4.06,16.80
2014-01-29,0.00,8.9,14.2,19.5,5.5,2.04,13.80
2014-01-30,3.29,7.4,11.6,15.8,8.5,0.64,5.26
2014-01-31,0.00,2.2,9.9,17.6,3.3,0.69,13.02
2014-02-01,0.00,-0.1,7.8,15.8,-4.5,1.08,14.83
2014-02-02,0.00,-0.6,7.6,15.7,-4.3,1.30,13.99
2014-02-03,1.71,-0.2,3.7,7.6,0.6,0.38,3.60
2014-02-04,0.00,-1.4,5.9,13.1,-0.0,0.12,8.96
2014-02-05,0.00,-0.9,5.9,12.8,-2.0,0.80,9.60
2014-02-06,9.69,-1.3,5.4,12.1,0.6,0.20,8.39
2014-02-07,3.33,3.1,5.8,8.4,5.2,0.08,1.57
2014-02-08,17.06,6.4,8.6,10.8,7.9,0.19,1.85
2014-02-09,33.32,9.0,11.2,13.5,10.8,0.07,1.15
2014-02-10,11.08,9.5,12.1,14.6,11.6,0.11,1.78
2014-02-11,0.00,6.4,12.6,18.8,8.8,0.16,9.93
2014-02-12,0.00,5.8,11.7,17.5,6.8,0.46,10.01
2014-02-13,0.00,7.0,12.6,18.1,8.6,0.34,9.37
2014-02-14,0.00,8.9,13.8,18.6,11.7,0.01,7.06
2014-02-15,0.00,9.7,14.6,19.5,10.9,0.15,9.69
2014-02-16,0.74,5.9,10.7,15.6,9.1,0.16,6.21
2014-02-17,0.00,3.0,10.4,17.8,2.0,1.06,14.16
2014-02-18,0.00,1.9,9.7,17.5,2.2,0.66,13.34
2014-02-19,0.00,5.5,11.7,17.9,4.9,0.91,12.79
2014-02-20,0.00,3.9,10.9,18.0,0.3,1.14,16.07
2014-02-21,0.00,3.7,12.4,21.1,0.7,1.93,18.87
2014-02-22,0.00,5.4,13.6,21.7,2.0,2.56,19.40
2014-02-23,0.00,5.0,14.0,23.0,1.1,2.14,22.93
2014-02-24,0.00,5.7,14.4,23.0,3.5,1.97,20.59
2014-02-25,0.00,6.5,15.0,23.4,3.4,2.04,21.55
2014-02-26,0.42,6.5,14.5,22.4,4.6,1.59,19.67
2014-02-27,38.49,8.5,10.7,13.0,9.4,0.26,2.80
2014-02-28,8.93,8.4,12.3,16.1,7.8,0.44,8.45
2014-03-01,23.78,8.1,10.8,13.5,8.9,0.17,2.62
2014-03-02,1.13,8.1,11.6,15.1,8.7,0.22,5.93
2014-03-03,1.93,8.6,11.7,14.9,9.7,0.15,4.65
2014-03-04,19.67,8.7,10.9,13.0,9.6,0.07,2.70
2014-03-05,1.91,8.8,12.6,16.4,10.5,0.06,5.62
2014-03-06,4.97,9.7,13.3,17.0,11.3,0.10,6.02
2014-03-07,0.09,5.1,11.7,18.3,6.7,0.42,10.94
2014-03-08,0.00,4.5,13.1,21.6,4.0,1.07,17.97
2014-03-09,0.36,7.9,15.1,22.3,6.7,1.02,17.55
2014-03-10,5.92,9.4,13.6,17.7,10.9,0.40,6.00
2014-03-11,0.43,7.1,13.3,19.6,3.3,1.02,15.04
2014-03-12,0.00,6.2,12.9,19.7,-3.7,4.45,17.45
2014-03-13,0.00,5.0,13.7,22.3,-3.6,4.43,21.80
2014-03-14,0.00,6.2,15.9,25.6,0.2,4.11,26.90
2014-03-15,0.00,7.7,16.4,25.1,4.0,3.33,23.10
2014-03-16,0.00,8.5,18.1,27.7,3.1,3.67,30.70
2014-03-17,0.00,6.3,16.6,26.8,2.4,1.97,27.15
2014-03-18,0.00,7.0,13.2,19.4,-0.9,2.32,16.64
2014-03-19,0.00,5.9,13.7,21.6,-4.7,5.06,21.32
2014-03-20,0.00,5.7,14.5,23.3,-0.4,3.80,22.34
2014-03-21,0.00,6.1,15.5,25.0,3.0,2.99,24.46
2014-03-22,0.00,6.8,15.7,24.7,2.1,3.22,24.40
2014-03-23,0.00,6.2,15.6,25.0,0.5,3.24,26.45
2014-03-24,0.00,6.4,16.0,25.5,3.4,2.43,25.11
2014-03-25,0.00,6.7,16.4,26.0,2.1,2.81,25.83
2014-03-26,5.22,6.4,11.4,16.4,5.8,0.97,9.70
2014-03-27,4.12,5.9,10.3,14.7,6.5,0.39,6.47
2014-03-28,0.78,6.9,11.2,15.5,6.8,0.83,7.80
2014-03-29,6.88,8.7,13.1,17.5,9.8,0.43,7.90
2014-03-30,4.57,4.9,9.5,14.1,6.5,0.43,5.88
2014-03-31,1.91,2.7,9.3,15.9,3.5,0.38,10.30
2014-04-01,11.83,2.8,6.4,10.0,4.6,0.19,3.43
2014-04-02,7.84,3.2,7.0,10.7,4.8,0.13,3.64
2014-04-03,0.00,3.7,10.4,17.0,5.6,0.15,10.41
2014-04-04,0.24,5.1,11.1,17.2,4.8,0.54,11.89
2014-04-05,1.34,4.6,9.5,14.4,6.4,0.28,6.32
2014-04-06,0.00,5.3,13.7,22.1,5.9,0.76,18.11
2014-04-07,0.00,8.3,16.9,25.5,7.6,1.82,22.58
2014-04-08,0.00,11.7,19.8,28.0,7.9,2.60,28.23
2014-04-09,0.00,11.7,20.2,28.7,9.5,2.66,28.69
2014-04-10,0.00,11.2,19.4,27.7,8.5,1.95,26.79
2014-04-11,0.00,11.0,20.0,28.9,7.7,2.33,31.20
2014-04-12,0.00,10.8,19.6,28.4,9.0,1.61,27.72
2014-04-13,0.00,9.0,18.0,26.9,9.8,0.65,23.05
2014-04-14,0.00,9.0,17.8,26.6,2.1,0.70,29.76
2014-04-15,0.00,10.8,19.6,28.5,4.7,4.33,31.74
2014-04-16,0.00,10.2,18.9,27.6,7.4,3.48,28.25
2014-04-17,0.00,10.8,19.3,27.8,6.2,3.96,29.10
2014-04-18,0.00,10.4,19.3,28.1,7.1,2.86,28.14
2014-04-19,0.00,8.8,18.2,27.6,3.7,3.32,31.54
2014-04-20,0.00,8.8,16.7,24.7,5.1,2.80,23.67
2014-04-21,0.00,9.8,19.5,29.2,3.0,3.30,35.98
2014-04-22,0.00,8.0,16.1,24.2,3.2,2.05,23.28
2014-04-23,0.00,5.0,11.7,18.5,1.1,1.87,15.81
2014-04-24,0.00,4.9,13.1,21.3,4.5,1.32,18.25
2014-04-25,0.21,9.4,15.7,22.1,7.6,1.67,17.12
2014-04-26,5.56,3.5,9.1,14.6,5.6,0.34,7.31
2014-04-27,0.00,4.5,11.0,17.5,4.4,0.26,11.67
2014-04-28,0.00,5.9,11.9,17.8,6.6,0.64,10.46
2014-04-29,0.00,7.4,15.5,23.7,5.1,1.05,22.08
2014-04-30,0.00,11.2,20.9,30.5,2.5,6.55,37.07
2014-05-01,0.00,13.2,22.4,31.5,2.0,7.50,40.42
2014-05-02,0.00,12.6,22.6,32.7,3.4,5.89,41.93
2014-05-03,0.00,10.5,21.0,31.5,4.2,3.80,39.90
2014-05-04,0.00,8.9,16.9,24.9,6.5,1.41,22.54
2014-05-05,0.00,8.2,15.2,22.1,6.2,1.41,16.30
2014-05-06,0.88,6.5,13.4,20.2,4.8,1.14,15.02
2014-05-07,0.00,6.7,15.1,23.6,3.3,1.74,22.77
2014-05-08,0.00,7.8,16.1,24.5,4.7,1.91,23.22
2014-05-09,1.69,10.3,15.5,20.7,8.8,1.17,12.56
2014-05-10,0.00,7.3,15.1,22.9,5.8,0.95,19.22
2014-05-11,0.00,6.5,14.0,21.4,0.8,2.08,19.17
2014-05-12,0.00,8.5,17.5,26.5,-1.4,5.12,30.21
2014-05-13,0.00,11.6,21.0,30.3,0.9,6.86,37.33
2014-05-14,0.00,14.3,23.6,33.0,2.2,8.19,44.05
2014-05-15,0.00,15.3,25.2,35.1,3.4,7.85,49.17
2014-05-16,0.00,14.1,23.9,33.8,1.8,8.00,46.58
2014-05-17,0.00,13.4,22.6,31.8,3.7,5.97,40.55
2014-05-18,0.00,10.8,19.7,28.6,6.4,2.71,28.89
2014-05-19,0.00,10.5,17.6,24.7,6.2,2.76,22.27
2014-05-20,0.20,9.2,16.1,23.1,6.4,1.34,19.24
2014-05-21,0.00,9.4,17.0,24.7,8.0,1.18,21.03
2014-05-22,0.00,11.0,20.4,29.8,7.5,1.73,33.36
2014-05-23,0.00,13.0,22.4,31.7,7.7,3.26,38.13
2014-05-24,0.00,15.1,24.5,33.9,9.2,5.06,41.71
2014-05-25,0.00,15.7,24.9,34.2,7.8,6.37,45.25
2014-05-26,0.00,15.4,25.3,35.1,6.4,7.27,47.76
2014-05-27,0.00,13.2,22.9,32.7,6.1,5.47,41.35
2014-05-28,0.00,9.7,20.3,31.0,2.5,4.51,38.97
2014-05-29,0.00,10.7,18.4,26.1,-2.0,5.89,29.21
2014-05-30,0.00,11.8,20.9,30.1,-0.5,6.32,37.89
2014-05-31,0.00,9.8,19.5,29.2,3.5,3.71,34.09
2014-06-01,0.00,11.1,20.7,30.3,3.9,3.60,37.62
2014-06-02,0.00,14.0,23.0,32.0,5.6,5.75,39.63
2014-06-03,0.00,12.2,21.7,31.2,6.2,2.77,38.09
2014-06-04,0.00,11.6,21.1,30.7,7.3,2.57,34.92
2014-06-05,0.00,15.7,26.0,36.3,6.1,7.07,53.26
2014-06-06,0.00,16.9,26.4,35.9,6.6,8.62,50.42
2014-06-07,0.00,15.4,25.7,36.1,8.8,6.94,48.62
2014-06-08,0.00,17.6,27.7,37.8,7.9,8.32,55.54
2014-06-09,0.00,20.0,29.3,38.6,5.8,13.33,59.31
2014-06-10,0.00,20.0,29.5,39.0,7.7,12.45,60.23
2014-06-11,0.00,15.8,27.1,38.4,5.7,7.97,59.73
2014-06-12,0.00,12.8,22.6,32.4,9.8,2.71,35.84
2014-06-13,0.00,11.6,20.1,28.7,6.9,2.39,30.49
2014-06-14,0.00,11.9,20.6,29.3,4.7,4.16,32.90
2014-06-15,0.00,13.1,21.8,30.4,4.0,5.59,35.78
2014-06-16,0.00,12.1,20.9,29.6,6.2,4.33,32.28
2014-06-17,0.00,11.4,19.0,26.7,5.1,4.29,25.49
2014-06-18,0.00,12.1,20.1,28.2,-0.5,5.23,32.64
2014-06-19,0.00,14.0,23.0,32.1,2.8,7.43,40.36
2014-06-20,0.00,15.3,24.2,33.2,4.4,6.99,42.91
2014-06-21,0.00,16.2,25.0,33.7,5.2,8.45,42.83
2014-06-22,0.00,14.7,24.0,33.3,5.6,6.41,41.72
2014-06-23,0.00,14.6,24.1,33.6,7.0,6.37,42.14
2014-06-24,0.00,15.1,24.7,34.4,7.3,6.24,43.49
2014-06-25,0.00,16.2,25.0,33.7,8.4,6.40,41.81
2014-06-26,0.00,15.1,22.0,29.0,11.1,3.93,26.47
2014-06-27,0.00,14.8,21.4,28.0,10.6,3.66,25.18
2014-06-28,0.00,14.0,22.2,30.4,11.3,2.78,29.30
2014-06-29,0.00,14.0,23.4,32.8,9.6,3.14,37.09
2014-06-30,0.00,17.2,27.1,36.9,8.1,7.91,50.91
2014-07-01,0.00,20.3,30.8,41.3,7.3,12.24,69.75
2014-07-02,0.00,17.2,27.0,36.9,10.1,6.10,50.45
2014-07-03,0.00,17.5,26.6,35.6,10.9,6.30,44.79
2014-07-04,0.00,17.1,26.3,35.5,10.6,6.95,44.37
2014-07-05,0.00,15.8,26.2,36.6,6.3,7.20,53.43
2014-07-06,0.00,15.9,26.0,36.2,5.3,8.23,50.95
2014-07-07,0.00,18.0,28.1,38.1,5.2,11.43,60.09
2014-07-08,0.00,20.6,29.0,37.3,8.8,12.27,52.33
2014-07-09,0.00,19.1,28.1,37.1,9.1,9.29,52.77
2014-07-10,0.00,17.0,26.3,35.5,10.4,5.54,46.74
